"Date","NO2","NO","O3","SO2","PM10","Precip","Temp","Humid","season","O3.time.event.exceedance","PM10.time.event.exceedance"
2012-11-16,100.4,425.9,41.4,3.5,55,0,11.3,81.5,"winter",14,Inf
2012-11-17,82.8,321.3,24.5,3.2,73,0,12,84.2,"winter",14,Inf
2012-11-18,71.7,256.4,50.6,2.8,77,0,8.8,83.4,"winter",14,Inf
2012-11-19,123.9,557.7,18.7,9.4,66,0,9.1,87.6,"winter",14,Inf
2012-11-20,156.5,660.6,27.8,12.9,68,0,11.5,78.7,"winter",14,Inf
2012-11-21,102,436.9,17.7,8.1,64,0,15,80.9,"winter",14,Inf
2012-11-22,117.6,446.4,16.8,7.3,74,0,12.8,82.3,"winter",14,Inf
2012-11-23,110.7,463.3,3.5,7.4,97,0,12.2,82.5,"winter",14,Inf
2012-11-24,111.4,399.5,1.9,6.9,94,0,13.2,85.5,"winter",14,Inf
2012-11-25,80.7,207.9,12.4,8.9,82,0,13.3,85.5,"winter",14,Inf
2012-11-26,61,182.3,10.1,2.2,58,0.6,12,94.4,"winter",14,Inf
2012-11-27,66.4,155.9,45.1,2.5,48,1,10.2,97.1,"winter",14,Inf
2012-11-28,76.5,202.1,47.7,2.8,7,1,10.9,96.9,"winter",14,Inf
2012-11-29,67,161.6,75.7,4.5,15,3.6,11.4,98.7,"winter",14,Inf
2012-11-30,76.3,248.9,18.3,5.3,16,0.6,11.2,96.5,"winter",14,Inf
2012-12-01,44,113.1,23.3,2.2,15,0.2,10.1,91,"winter",14,Inf
2012-12-02,58.3,117.6,65,3.6,23,0.8,6.9,97.2,"winter",14,Inf
2012-12-03,93,221.5,95.3,6.9,13,0,6.7,92.3,"winter",14,Inf
2012-12-04,91.3,244.4,7.2,6.1,36,0,9,35.5,"winter",14,Inf
2012-12-05,107.7,400.2,9.8,9.7,37,0,5.6,61,"winter",14,Inf
2012-12-06,109.6,482.5,27.4,17.1,37,0,9.1,70.6,"winter",14,Inf
2012-12-07,93.6,365.7,11,13.2,22,0,8.7,72,"winter",14,Inf
2012-12-08,93.8,313.2,5.9,3.3,45,0.4,4.5,98.1,"winter",14,Inf
2012-12-09,146,596,17.7,4.9,78,0,2.2,95.4,"winter",14,Inf
2012-12-10,157.5,730.8,34.7,7.7,88,0,1.6,88.2,"winter",14,Inf
2012-12-11,100.9,374,32.4,13.8,22,NA,NA,NA,"winter",14,Inf
2012-12-12,112.3,500.8,12.4,12.7,39,NA,NA,NA,"winter",14,Inf
2012-12-13,104.2,410.9,2.2,NA,54,NA,NA,NA,"winter",14,Inf
2012-12-14,89.4,348.2,1.9,NA,54,NA,NA,NA,"winter",14,Inf
2012-12-15,76.8,237.8,1.5,NA,58,NA,NA,NA,"winter",14,Inf
2012-12-16,88.3,297.8,2.9,NA,41,NA,NA,NA,"winter",14,Inf
2012-12-17,95.8,396.1,2.3,NA,54,NA,NA,NA,"winter",14,Inf
2012-12-18,105.4,507.4,23.1,5.6,47,NA,NA,NA,"winter",14,Inf
2012-12-19,196.4,967.1,2,11.1,62,NA,NA,NA,"winter",14,Inf
2012-12-20,175,844.9,2,8.5,89,NA,NA,NA,"winter",14,Inf
2012-12-21,105.9,432.7,4.9,12.2,52,NA,NA,NA,"winter",14,Inf
2012-12-22,106.2,436.5,2.8,6.4,66,NA,NA,NA,"winter",14,Inf
2012-12-23,89.2,334.9,3,6.4,88,NA,NA,NA,"winter",14,Inf
2012-12-24,77.7,294.5,2.2,5.2,70,NA,NA,NA,"winter",14,Inf
2012-12-25,64.1,234.4,2.8,4.2,47,NA,NA,NA,"winter",14,Inf
2012-12-26,60.8,235.7,3.5,5.1,29,NA,NA,NA,"winter",14,Inf
2012-12-27,53.5,184.4,2.7,5,35,NA,NA,NA,"winter",14,Inf
2012-12-28,77.9,202,23.9,9.1,28,NA,NA,NA,"winter",14,Inf
2012-12-29,82.2,279.2,8.1,9,44,0,14.2,71.4,"winter",14,Inf
2012-12-30,77,276.2,16.8,7.9,52,0,9.6,82.2,"winter",14,Inf
2012-12-31,82,287.1,2.3,10.7,66,0,8.5,89.3,"winter",14,Inf
2013-01-01,92.4,454.6,2.7,7.6,105,0,3.6,81.1,"winter",14,Inf
2013-01-02,63.9,186.5,18,5.8,56,0,5,89.7,"winter",14,Inf
2013-01-03,78.1,252,17,12.2,42,NA,4.6,97.1,"winter",14,Inf
2013-01-04,102.1,434.1,3.3,12.9,67,NA,8.6,85.5,"winter",14,Inf
2013-01-05,160.1,573.8,16.2,12.3,49,NA,10.2,80.4,"winter",14,Inf
2013-01-06,113.8,429.1,2.2,12.1,61,NA,14.7,78.5,"winter",14,Inf
2013-01-07,102.7,453.9,16.2,8.8,103,NA,12.9,80.7,"winter",14,Inf
2013-01-08,54.6,179.5,8.1,6.5,80,NA,9,99.5,"winter",14,Inf
2013-01-09,68.4,182,19.6,7.8,59,NA,5.6,99,"winter",14,Inf
2013-01-10,61.9,181.4,7.4,11.6,78,NA,7,90.7,"winter",14,Inf
2013-01-11,74.5,318.5,1.9,7.4,68,NA,7.3,88.6,"winter",14,Inf
2013-01-12,60,160.2,27.8,6.3,62,NA,5.5,96.4,"winter",14,Inf
2013-01-13,59.3,133,2,6.2,55,NA,5.8,92.9,"winter",14,Inf
2013-01-14,71.1,205.3,20.7,6.3,33,NA,5.2,96.2,"winter",14,Inf
2013-01-15,59.6,207.9,12.2,7.2,27,NA,5,96.8,"winter",14,Inf
2013-01-16,73.7,152,68.9,8.1,12,NA,4.2,95,"winter",14,Inf
2013-01-17,101.7,393,39.9,10.1,35,NA,5.2,97.6,"winter",14,Inf
2013-01-18,98.7,434.3,7.9,14.9,71,NA,4.5,81.2,"winter",14,Inf
2013-01-19,101.8,368.5,3.1,10,61,NA,6.1,76.5,"winter",14,Inf
2013-01-20,63.1,191,11.2,7.7,38,NA,3,94.9,"winter",14,Inf
2013-01-21,62.4,211.3,11.8,9.7,42,NA,2.4,99,"winter",14,Inf
2013-01-22,91.3,302.7,6.5,13.5,38,NA,4,97.9,"winter",14,Inf
2013-01-23,78.9,272.8,13,10.7,38,NA,7.9,94.1,"winter",14,Inf
2013-01-24,102.9,342.2,44.6,14.2,33,NA,7.1,92.1,"winter",14,Inf
2013-01-25,104.9,463.1,5.6,14.7,66,NA,9.1,85.6,"winter",14,Inf
2013-01-26,67.3,147.4,42.1,8.5,51,NA,6.3,91.4,"winter",14,Inf
2013-01-27,88,302,11.3,8.3,89,NA,5.8,81.4,"winter",14,Inf
2013-01-28,88.4,279.9,39.5,8.2,62,NA,3.7,89.9,"winter",14,Inf
2013-01-29,67.9,167.9,36.8,11.1,60,NA,2.7,97.4,"winter",14,Inf
2013-01-30,79.3,378.2,2.3,8.7,76,NA,6.4,97.3,"winter",14,Inf
2013-01-31,121.7,487.7,2.6,9.5,87,NA,3.4,99.5,"winter",14,Inf
2013-02-01,75.1,288.2,4.2,8,59,NA,4.2,99.5,"winter",14,Inf
2013-02-02,86.1,211.8,25.2,9.8,54,NA,3.4,99.5,"winter",14,Inf
2013-02-03,95,271.4,89.6,8.7,19,NA,8.4,99.5,"winter",14,Inf
2013-02-04,115.3,375.5,69.9,NA,27,NA,10.6,88.8,"winter",14,Inf
2013-02-05,115.5,350.6,5,9.5,55,NA,11.1,45.4,"winter",14,Inf
2013-02-06,115,237.5,62,24.2,50,NA,6.7,71.2,"winter",14,Inf
2013-02-07,96.4,189.1,86.6,13.8,27,NA,9.7,83.4,"winter",14,Inf
2013-02-08,133.9,448.4,54.1,14.3,23,NA,9.8,87,"winter",14,Inf
2013-02-09,102.2,266.3,68.9,11.8,28,NA,7.8,38.2,"winter",14,Inf
2013-02-10,79.5,107.5,89.7,10.2,26,NA,6.5,47.9,"winter",14,Inf
2013-02-11,83.4,160.6,58.4,8.3,35,NA,4.8,70.8,"winter",14,Inf
2013-02-12,108.7,273.7,39.1,11.3,37,NA,1.5,99.3,"winter",14,Inf
2013-02-13,144.9,457.4,29.5,16.2,75,NA,3.3,99.5,"winter",14,Inf
2013-02-14,140.1,585.3,8,21.6,96,NA,3.9,99.5,"winter",14,Inf
2013-02-15,185.2,549.6,15.9,15.6,115,NA,6.2,98.4,"winter",14,Inf
2013-02-16,180.6,543.9,31.8,17,103,NA,7.3,73.6,"winter",14,Inf
